Val0,Val1,Val2,Val3,Val4,Val5,Val6,Val7,Val8,Val9,Val10,Val11,Val12,Val13,Val14,Val15,Score,Agent,AgentHeur,Move,Trial,
2,32,8,16,16,2,64,2,0,32,4,128,2,0,4,4,1388,N/A,N/A,LEFT,1
2,32,8,16,16,2,64,2,32,4,128,0,2,8,2,0,1396,N/A,N/A,RIGHT,1
2,32,8,16,16,2,64,2,0,32,4,128,2,2,8,2,1396,N/A,N/A,UP,1
2,32,8,16,16,2,64,2,2,32,4,128,2,2,8,2,1396,N/A,N/A,UP,1
2,32,8,16,16,2,64,2,4,32,4,128,2,2,8,2,1400,N/A,N/A,LEFT,1
2,32,8,16,16,2,64,2,4,32,4,128,4,8,2,2,1404,N/A,N/A,UP,1
2,32,8,16,16,2,64,2,8,32,4,128,2,8,2,2,1412,N/A,N/A,LEFT,1
2,32,8,16,16,2,64,2,8,32,4,128,2,8,4,2,1416,N/A,N/A,DOWN,1
2,32,2,16,16,2,8,2,8,32,64,128,2,8,8,2,1424,N/A,N/A,RIGHT,1
2,32,2,16,16,2,8,2,8,32,64,128,2,2,16,2,1440,N/A,N/A,LEFT,1
2,32,2,16,16,2,8,2,8,32,64,128,4,16,2,2,1444,N/A,N/A,RIGHT,1
0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,2,0,N/A,N/A,DOWN,2
2,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,0,N/A,N/A,UP,2
4,0,0,4,2,0,0,2,0,0,0,0,0,0,0,0,4,N/A,N/A,DOWN,2
0,0,0,0,0,0,0,0,4,0,4,4,2,0,0,2,4,N/A,N/A,DOWN,2
0,0,0,0,0,0,0,0,4,0,2,4,2,0,4,2,4,N/A,N/A,LEFT,2
0,2,0,0,0,0,0,0,4,2,4,0,2,4,2,0,4,N/A,N/A,RIGHT,2
0,0,0,2,0,0,0,0,2,4,2,4,0,2,4,2,4,N/A,N/A,UP,2
2,4,2,2,0,2,4,4,0,0,0,2,0,0,4,0,4,N/A,N/A,UP,2
2,4,2,2,0,2,8,4,0,2,0,2,0,0,0,0,12,N/A,N/A,LEFT,2
2,4,4,0,2,8,4,0,4,2,0,0,0,0,0,0,20,N/A,N/A,RIGHT,2
2,0,2,8,0,2,8,4,0,0,4,2,0,0,0,0,28,N/A,N/A,UP,2
2,2,2,8,0,0,8,4,0,2,4,2,0,0,0,0,28,N/A,N/A,RIGHT,2
0,2,4,8,0,0,8,4,0,2,4,2,4,0,0,0,32,N/A,N/A,UP,2
4,4,4,8,0,0,8,4,2,0,4,2,0,0,0,0,36,N/A,N/A,RIGHT,2
0,4,8,8,0,0,8,4,2,2,4,2,0,0,0,0,44,N/A,N/A,RIGHT,2
0,0,4,16,0,0,8,4,0,4,4,2,0,0,2,0,64,N/A,N/A,RIGHT,2
0,0,4,16,0,0,8,4,0,2,8,2,0,0,0,2,72,N/A,N/A,DOWN,2
0,0,0,0,0,2,0,0,0,0,4,16,0,2,16,8,100,N/A,N/A,DOWN,2
0,0,2,0,0,0,0,0,0,0,4,16,0,4,16,8,104,N/A,N/A,RIGHT,2
2,0,0,2,0,0,0,0,0,0,4,16,0,4,16,8,104,N/A,N/A,UP,2
2,4,4,2,0,0,16,16,0,0,0,8,0,0,0,2,104,N/A,N/A,DOWN,2
0,2,0,2,0,0,0,16,0,0,4,8,2,4,16,2,104,N/A,N/A,DOWN,2
0,0,2,2,0,0,0,16,0,2,4,8,2,4,16,2,104,N/A,N/A,UP,2
2,2,2,2,0,4,4,16,0,2,16,8,0,0,0,2,104,N/A,N/A,RIGHT,2
0,0,4,4,2,0,8,16,0,2,16,8,0,0,0,2,120,N/A,N/A,UP,2
2,2,4,4,4,0,8,16,0,0,16,8,0,0,0,2,120,N/A,N/A,DOWN,2
0,0,0,4,0,0,4,16,2,2,8,8,4,2,16,2,120,N/A,N/A,UP,2
2,4,4,4,4,0,8,16,0,0,16,8,0,2,0,2,124,N/A,N/A,LEFT,2
2,8,4,0,4,8,16,2,16,8,0,0,4,0,0,0,136,N/A,N/A,UP,2
2,16,4,2,4,8,16,0,16,0,0,0,4,0,0,2,152,N/A,N/A,RIGHT,2
2,16,4,2,0,4,8,16,0,0,4,16,0,0,4,2,152,N/A,N/A,UP,2
2,16,4,2,0,4,8,32,0,2,8,2,0,0,0,0,192,N/A,N/A,UP,2
2,16,4,2,0,4,16,32,0,2,0,2,0,0,2,0,208,N/A,N/A,RIGHT,2
2,16,4,2,2,4,16,32,0,0,0,4,0,0,0,2,212,N/A,N/A,DOWN,2
0,0,2,2,0,0,0,32,0,16,4,4,4,4,16,2,216,N/A,N/A,UP,2
4,16,2,2,0,4,4,32,0,0,16,4,0,2,0,2,216,N/A,N/A,DOWN,2
0,0,0,2,0,16,2,32,2,4,4,4,4,2,16,2,216,N/A,N/A,LEFT,2
2,2,0,0,16,2,32,0,2,8,4,0,4,2,16,2,224,N/A,N/A,LEFT,2
4,0,4,0,16,2,32,0,2,8,4,0,4,2,16,2,228,N/A,N/A,UP,2
4,2,4,2,16,8,32,2,2,2,4,0,4,0,16,0,228,N/A,N/A,LEFT,2
4,2,4,2,16,8,32,2,8,0,2,0,4,16,0,0,240,N/A,N/A,DOWN,2
4,0,0,0,16,2,4,2,8,8,32,0,4,16,2,4,244,N/A,N/A,LEFT,2
4,0,2,0,16,2,4,2,16,32,0,0,4,16,2,4,260,N/A,N/A,LEFT,2
4,2,0,0,16,2,4,2,16,32,2,0,4,16,2,4,260,N/A,N/A,UP,2
4,4,4,2,32,32,4,4,4,16,0,0,0,0,4,0,300,N/A,N/A,LEFT,2
8,4,2,0,64,8,0,0,4,16,0,2,4,0,0,0,380,N/A,N/A,DOWN,2
2,0,0,0,8,4,0,0,64,8,0,0,8,16,2,2,388,N/A,N/A,UP,2
2,4,2,2,8,8,0,0,64,16,0,0,8,0,2,0,388,N/A,N/A,RIGHT,2
0,0,2,8,0,0,0,16,0,0,64,16,2,0,8,2,416,N/A,N/A,RIGHT,2
0,0,2,8,0,2,0,16,0,0,64,16,0,2,8,2,416,N/A,N/A,RIGHT,2
0,0,2,8,4,0,2,16,0,0,64,16,0,2,8,2,416,N/A,N/A,LEFT,2
2,8,2,0,4,2,16,0,64,16,0,0,2,8,2,0,416,N/A,N/A,UP,2
2,8,2,0,4,2,16,0,64,16,2,0,2,8,2,0,416,N/A,N/A,DOWN,2
2,8,0,0,4,2,2,0,64,16,16,0,2,8,4,4,420,N/A,N/A,UP,2
2,8,2,4,4,2,16,0,64,16,4,2,2,8,0,0,420,N/A,N/A,DOWN,2
2,8,0,0,4,2,2,2,64,16,16,4,2,8,4,2,420,N/A,N/A,LEFT,2
2,8,2,0,4,4,2,0,64,32,4,0,2,8,4,2,456,N/A,N/A,UP,2
2,8,8,2,4,4,4,4,64,32,0,0,2,8,0,0,468,N/A,N/A,RIGHT,2
0,2,16,2,0,2,8,8,0,0,64,32,0,0,2,8,500,N/A,N/A,RIGHT,2
2,2,16,2,0,0,2,16,0,0,64,32,0,0,2,8,516,N/A,N/A,LEFT,2
4,16,2,0,2,16,0,0,64,32,0,0,2,8,2,0,520,N/A,N/A,UP,2
4,64,4,0,2,8,0,0,64,0,0,0,2,0,2,0,620,N/A,N/A,UP,2
4,64,4,0,2,8,2,0,64,0,0,0,2,0,2,0,620,N/A,N/A,LEFT,2
4,64,4,0,2,8,2,0,64,0,2,0,4,0,0,0,624,N/A,N/A,LEFT,2
4,64,4,0,2,8,2,0,64,2,0,0,4,0,2,0,624,N/A,N/A,LEFT,2
4,64,4,4,2,8,2,0,64,2,0,0,4,2,0,0,624,N/A,N/A,UP,2
4,64,4,4,2,8,2,0,64,4,0,0,4,0,0,2,628,N/A,N/A,RIGHT,2
2,4,64,8,0,2,8,2,0,0,64,4,0,0,4,2,636,N/A,N/A,LEFT,2
2,4,64,8,2,8,2,0,64,4,0,2,4,2,0,0,636,N/A,N/A,LEFT,2
2,4,64,8,2,8,2,0,64,4,2,0,4,2,0,2,636,N/A,N/A,DOWN,2
2,4,0,0,4,8,0,0,64,4,64,8,4,2,4,2,644,N/A,N/A,UP,2
2,4,64,8,4,8,4,2,64,4,0,2,4,2,0,0,644,N/A,N/A,LEFT,2
2,4,64,8,4,8,4,2,64,4,2,2,4,2,0,0,644,N/A,N/A,LEFT,2
2,4,64,8,4,8,4,2,64,4,4,2,4,2,0,0,648,N/A,N/A,UP,2
2,4,64,8,4,8,8,4,64,4,0,2,4,2,0,0,660,N/A,N/A,LEFT,2
2,4,64,8,4,16,4,0,64,4,2,0,4,2,2,0,676,N/A,N/A,UP,2
2,4,64,8,4,16,4,0,64,4,4,2,4,2,0,0,680,N/A,N/A,RIGHT,2
2,4,64,8,2,4,16,4,0,64,8,2,0,0,4,2,688,N/A,N/A,LEFT,2
2,4,64,8,2,4,16,4,64,8,2,2,4,2,0,0,688,N/A,N/A,RIGHT,2
2,4,64,8,2,4,16,4,0,64,8,4,0,2,4,2,692,N/A,N/A,DOWN,2
0,0,64,0,0,8,16,2,0,64,8,16,4,2,4,2,728,N/A,N/A,RIGHT,2
0,0,2,64,0,8,16,2,0,64,8,16,4,2,4,2,728,N/A,N/A,UP,2
4,8,2,64,0,64,16,2,2,2,8,16,0,0,4,2,728,N/A,N/A,DOWN,2
2,0,2,64,0,8,16,2,4,64,8,16,2,2,4,2,728,N/A,N/A,DOWN,2
0,2,2,64,2,8,16,2,4,64,8,16,2,2,4,2,728,N/A,N/A,RIGHT,2
0,2,4,64,2,8,16,2,4,64,8,16,0,4,4,2,736,N/A,N/A,LEFT,2
2,4,64,0,2,8,16,2,4,64,8,16,8,2,0,4,744,N/A,N/A,UP,2
16,4,64,2,0,8,16,16,2,64,8,4,0,2,0,0,772,N/A,N/A,RIGHT,2
16,4,64,2,4,0,8,32,2,64,8,4,0,0,0,2,804,N/A,N/A,UP,2
16,4,64,2,4,64,16,32,2,0,0,4,0,2,0,2,820,N/A,N/A,RIGHT,2
16,4,64,2,4,64,16,32,0,0,2,4,0,2,0,4,824,N/A,N/A,RIGHT,2
16,4,64,2,4,64,16,32,0,0,2,4,0,2,2,4,824,N/A,N/A,LEFT,2
16,4,64,2,4,64,16,32,2,4,0,2,8,0,0,0,836,N/A,N/A,RIGHT,2
16,4,64,2,4,64,16,32,0,2,4,2,0,2,0,8,836,N/A,N/A,LEFT,2
16,4,64,2,4,64,16,32,2,4,2,0,2,8,2,0,836,N/A,N/A,UP,2
16,4,64,2,4,64,16,32,4,4,4,2,0,8,0,0,844,N/A,N/A,RIGHT,2
16,4,64,2,4,64,16,32,2,4,8,2,0,0,0,8,852,N/A,N/A,DOWN,2
0,0,2,2,16,4,64,32,4,64,16,2,2,4,8,8,852,N/A,N/A,RIGHT,2
0,0,0,4,16,4,64,32,4,64,16,2,2,2,4,16,872,N/A,N/A,LEFT,2
4,2,0,0,16,4,64,32,4,64,16,2,8,16,0,0,884,N/A,N/A,DOWN,2
4,2,4,0,16,4,0,0,4,64,64,32,8,16,16,2,884,N/A,N/A,UP,2
4,2,4,32,16,4,64,2,4,64,16,2,8,16,0,0,884,N/A,N/A,DOWN,2
4,2,0,2,16,4,4,0,4,64,64,32,8,16,16,4,888,N/A,N/A,UP,2
4,2,4,2,16,4,64,32,4,64,16,4,8,16,0,2,888,N/A,N/A,LEFT,2
4,2,4,2,16,4,64,32,4,64,16,4,8,16,2,2,888,N/A,N/A,RIGHT,2
4,2,4,2,16,4,64,32,4,64,16,4,2,8,16,4,892,N/A,N/A,DOWN,2
4,2,0,2,16,4,4,2,4,64,64,32,2,8,32,8,932,N/A,N/A,UP,2
4,2,4,4,16,4,64,32,4,64,32,8,2,8,2,0,936,N/A,N/A,RIGHT,2
2,4,2,8,16,4,64,32,4,64,32,8,0,2,8,2,944,N/A,N/A,DOWN,2
2,0,2,8,2,8,64,32,16,64,32,8,4,2,8,2,952,N/A,N/A,LEFT,2
4,8,2,0,2,8,64,32,16,64,32,8,4,2,8,2,956,N/A,N/A,DOWN,2
4,0,2,2,2,16,64,32,16,64,32,8,4,2,8,2,972,N/A,N/A,LEFT,2
4,4,2,0,2,16,64,32,16,64,32,8,4,2,8,2,976,N/A,N/A,RIGHT,2
0,2,8,2,2,16,64,32,16,64,32,8,4,2,8,2,984,N/A,N/A,LEFT,2
2,8,2,2,2,16,64,32,16,64,32,8,4,2,8,2,984,N/A,N/A,LEFT,2
2,8,4,2,2,16,64,32,16,64,32,8,4,2,8,2,988,N/A,N/A,DOWN,2
0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,N/A,N/A,DOWN,3
0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,0,4,N/A,N/A,LEFT,3
0,0,0,0,0,0,0,0,2,2,0,0,4,2,0,0,4,N/A,N/A,LEFT,3
4,0,0,0,0,0,0,0,4,0,0,0,4,2,0,0,8,N/A,N/A,UP,3
8,2,0,0,4,0,0,0,0,0,2,0,0,0,0,0,16,N/A,N/A,LEFT,3
8,2,0,0,4,0,0,0,2,0,0,0,2,0,0,0,16,N/A,N/A,DOWN,3
0,0,0,2,0,0,0,0,0,0,0,0,16,2,0,0,44,N/A,N/A,LEFT,3
2,0,0,0,0,0,0,0,0,0,2,0,16,2,0,0,44,N/A,N/A,UP,3
2,2,2,0,16,0,0,0,0,0,0,0,0,0,0,2,44,N/A,N/A,RIGHT,3
2,0,2,4,0,0,0,16,0,0,0,0,0,0,0,2,48,N/A,N/A,LEFT,3
8,0,4,0,16,0,0,0,0,0,0,0,2,0,0,0,60,N/A,N/A,RIGHT,3
0,0,8,4,0,0,0,16,2,0,0,0,0,0,0,2,60,N/A,N/A,RIGHT,3
0,0,8,4,0,0,0,16,0,0,0,2,2,0,0,2,60,N/A,N/A,RIGHT,3
0,0,8,4,0,0,0,16,2,0,0,2,0,0,0,4,64,N/A,N/A,LEFT,3
8,4,0,0,16,0,0,0,4,0,0,0,4,2,0,0,68,N/A,N/A,DOWN,3
2,0,0,0,8,0,0,0,16,4,0,0,8,2,0,0,76,N/A,N/A,UP,3
2,4,2,0,8,2,0,0,16,0,0,0,8,0,0,0,76,N/A,N/A,RIGHT,3
0,2,4,2,0,0,8,2,0,0,0,16,0,2,0,8,76,N/A,N/A,LEFT,3
2,4,2,0,8,2,0,0,16,0,0,0,2,8,2,0,76,N/A,N/A,RIGHT,3
0,2,4,2,2,0,8,2,0,0,0,16,0,2,8,2,76,N/A,N/A,LEFT,3
2,4,2,0,2,8,2,0,16,0,2,0,2,8,2,0,76,N/A,N/A,LEFT,3
2,4,2,0,2,8,2,0,16,2,2,0,2,8,2,0,76,N/A,N/A,DOWN,3
2,4,0,0,4,8,0,0,16,2,4,0,2,8,4,0,88,N/A,N/A,UP,3
2,4,8,2,4,8,0,0,16,2,0,0,2,8,0,0,96,N/A,N/A,RIGHT,3
2,4,8,2,0,0,4,8,0,2,16,2,0,0,2,8,96,N/A,N/A,LEFT,3
2,4,8,2,4,8,2,0,2,16,2,0,2,8,0,0,96,N/A,N/A,UP,3
2,4,8,2,4,8,4,0,4,16,0,2,0,8,0,0,104,N/A,N/A,LEFT,3
2,4,8,2,4,8,4,0,4,16,2,2,8,0,0,0,104,N/A,N/A,DOWN,3
0,0,0,0,2,4,8,2,8,8,4,0,8,16,2,4,116,N/A,N/A,DOWN,3
0,0,0,2,0,4,8,0,2,8,4,2,16,16,2,4,132,N/A,N/A,DOWN,3
4,0,0,0,0,4,8,0,2,8,4,4,16,16,2,4,136,N/A,N/A,DOWN,3
0,2,0,0,4,4,8,0,2,8,4,0,16,16,2,8,144,N/A,N/A,UP,3
4,2,8,8,2,4,4,0,16,8,2,0,2,16,0,0,144,N/A,N/A,DOWN,3
4,2,0,0,2,4,8,0,16,8,4,4,2,16,2,8,144,N/A,N/A,UP,3
4,2,8,4,2,4,4,8,16,8,2,0,2,16,2,0,144,N/A,N/A,UP,3
4,2,8,4,2,4,4,8,16,8,4,2,2,16,0,0,148,N/A,N/A,LEFT,3
4,2,8,4,2,16,0,0,16,8,4,2,2,16,2,0,172,N/A,N/A,RIGHT,3
4,2,8,4,0,0,2,16,16,8,4,2,4,2,16,2,172,N/A,N/A,DOWN,3
0,2,8,0,4,2,2,4,16,8,4,16,4,2,16,4,176,N/A,N/A,LEFT,3
2,8,0,0,4,8,0,2,16,8,4,16,4,2,16,4,188,N/A,N/A,UP,3
2,16,4,2,4,8,16,16,16,2,0,4,4,2,0,0,204,N/A,N/A,DOWN,3
2,0,2,0,4,16,0,2,16,8,4,16,4,4,16,4,208,N/A,N/A,RIGHT,3
2,0,0,4,0,4,16,2,16,8,4,16,0,8,16,4,220,N/A,N/A,UP,3
2,4,16,4,16,16,4,2,2,0,16,16,0,0,0,4,236,N/A,N/A,RIGHT,3
2,4,16,4,0,32,4,2,2,0,2,32,0,0,0,4,300,N/A,N/A,UP,3
4,4,16,4,0,32,4,2,2,0,2,32,0,0,0,4,304,N/A,N/A,UP,3
4,4,16,4,2,32,4,2,2,0,2,32,0,0,0,4,304,N/A,N/A,DOWN,3
0,0,0,4,0,4,16,2,0,4,4,32,8,32,2,4,316,N/A,N/A,UP,3
8,8,16,4,0,32,4,2,2,0,2,32,0,0,0,4,324,N/A,N/A,DOWN,3
2,0,0,4,0,0,16,2,8,8,4,32,2,32,2,4,324,N/A,N/A,UP,3
2,8,16,4,8,32,4,2,2,0,2,32,0,0,2,4,324,N/A,N/A,LEFT,3
2,8,16,4,8,32,4,2,4,32,2,0,2,4,0,0,328,N/A,N/A,RIGHT,3
2,8,16,4,8,32,4,2,0,4,32,2,2,0,2,4,328,N/A,N/A,UP,3
2,8,16,4,8,32,4,8,2,4,32,0,0,2,2,0,340,N/A,N/A,RIGHT,3
2,8,16,4,8,32,4,8,2,2,4,32,0,0,0,4,344,N/A,N/A,DOWN,3
0,2,0,4,2,8,0,8,8,32,16,32,2,2,8,4,352,N/A,N/A,UP,3
2,2,16,4,8,8,8,8,2,32,0,32,2,2,0,4,352,N/A,N/A,LEFT,3
4,16,4,0,16,16,0,0,2,64,0,0,8,0,0,2,464,N/A,N/A,UP,3
4,32,4,2,16,64,0,2,2,0,0,0,8,0,0,0,496,N/A,N/A,UP,3
4,32,4,4,16,64,0,2,2,0,0,0,8,0,0,0,500,N/A,N/A,DOWN,3
4,0,0,0,16,0,0,4,2,32,0,4,8,64,4,2,500,N/A,N/A,DOWN,3
4,2,0,0,16,0,0,0,2,32,0,8,8,64,4,2,508,N/A,N/A,LEFT,3
4,2,0,0,16,2,0,0,2,32,8,0,8,64,4,2,508,N/A,N/A,RIGHT,3
0,2,4,2,0,0,16,2,0,2,32,8,8,64,4,2,508,N/A,N/A,LEFT,3
2,4,2,0,16,2,0,2,2,32,8,0,8,64,4,2,508,N/A,N/A,UP,3
2,4,2,4,16,2,8,0,2,32,4,0,8,64,0,2,512,N/A,N/A,LEFT,3
2,4,2,4,16,2,8,2,2,32,4,0,8,64,2,0,512,N/A,N/A,RIGHT,3
2,4,2,4,16,2,8,2,0,2,32,4,2,8,64,2,512,N/A,N/A,DOWN,3
0,2,2,4,2,0,8,2,16,8,32,4,2,8,64,2,524,N/A,N/A,DOWN,3
2,0,2,4,2,0,8,2,16,2,32,4,2,16,64,2,540,N/A,N/A,DOWN,3
0,0,2,4,4,2,8,2,16,2,32,4,2,16,64,2,544,N/A,N/A,LEFT,3
2,4,0,2,4,2,8,2,16,2,32,4,2,16,64,2,544,N/A,N/A,DOWN,3
2,2,0,0,4,0,8,4,16,8,32,4,2,16,64,2,560,N/A,N/A,RIGHT,3
0,0,2,4,0,4,8,4,16,8,32,4,2,16,64,2,564,N/A,N/A,LEFT,3
2,4,2,0,4,8,4,0,16,8,32,4,2,16,64,2,564,N/A,N/A,DOWN,3
2,0,2,4,4,4,4,0,16,16,32,4,2,16,64,2,580,N/A,N/A,UP,3
2,4,2,8,4,32,4,2,16,0,32,0,2,2,64,0,620,N/A,N/A,DOWN,3
2,0,2,0,4,4,4,2,16,32,32,8,2,2,64,2,620,N/A,N/A,LEFT,3
4,0,0,0,8,4,2,0,16,64,8,0,4,64,2,4,700,N/A,N/A,RIGHT,3
0,2,0,4,0,8,4,2,0,16,64,8,4,64,2,4,700,N/A,N/A,RIGHT,3
2,0,2,4,0,8,4,2,0,16,64,8,4,64,2,4,700,N/A,N/A,LEFT,3
8,0,0,0,8,4,2,0,16,64,8,4,4,64,2,4,712,N/A,N/A,RIGHT,3
0,2,0,8,0,8,4,2,16,64,8,4,4,64,2,4,712,N/A,N/A,UP,3
16,2,4,8,4,8,8,2,0,128,2,8,0,0,0,2,848,N/A,N/A,RIGHT,3
16,2,4,8,0,4,16,2,0,128,2,8,0,2,0,2,864,N/A,N/A,LEFT,3
16,2,4,8,4,16,2,0,128,2,8,0,4,2,0,0,868,N/A,N/A,RIGHT,3
16,2,4,8,0,4,16,2,0,128,2,8,0,2,4,2,868,N/A,N/A,DOWN,3
0,2,4,8,2,4,16,2,0,128,2,8,16,2,4,2,868,N/A,N/A,LEFT,3
2,4,8,0,2,4,16,2,128,2,8,2,16,2,4,2,868,N/A,N/A,DOWN,3
2,0,8,0,4,0,16,0,128,4,8,2,16,8,4,4,888,N/A,N/A,RIGHT,3
0,0,2,8,2,0,4,16,128,4,8,2,0,0,0,32,944,N/A,N/A,RIGHT,3
2,0,2,8,0,2,4,16,128,4,8,2,0,0,0,32,944,N/A,N/A,LEFT,3
4,8,0,0,2,4,16,0,128,4,8,2,32,0,0,2,948,N/A,N/A,RIGHT,3
0,0,4,8,4,2,4,16,128,4,8,2,0,0,32,2,948,N/A,N/A,UP,3
4,2,16,8,128,4,32,16,2,0,0,4,0,0,0,0,976,N/A,N/A,RIGHT,3
4,2,16,8,128,4,32,16,0,0,2,4,0,0,2,0,976,N/A,N/A,UP,3
4,2,16,8,128,4,32,16,0,2,4,4,0,0,0,0,980,N/A,N/A,LEFT,3
4,2,16,8,128,4,32,16,2,8,0,0,0,2,0,0,988,N/A,N/A,DOWN,3
0,2,0,0,4,4,2,0,128,8,16,8,2,2,32,16,988,N/A,N/A,LEFT,3
2,0,0,0,8,2,0,2,128,8,16,8,4,32,16,0,1000,N/A,N/A,RIGHT,3
0,0,0,2,0,0,8,4,128,8,16,8,2,4,32,16,1004,N/A,N/A,LEFT,3
2,0,0,2,8,4,0,0,128,8,16,8,2,4,32,16,1004,N/A,N/A,DOWN,3
2,0,0,0,8,4,2,2,128,8,16,8,2,4,32,16,1004,N/A,N/A,RIGHT,3
0,2,0,2,0,0,0,16,128,8,16,8,2,4,32,16,1032,N/A,N/A,UP,3
128,2,16,2,2,8,32,16,0,4,0,8,2,0,0,16,1032,N/A,N/A,DOWN,3
0,0,0,2,2,2,0,16,128,8,16,8,4,4,32,16,1036,N/A,N/A,LEFT,3
2,0,0,0,4,16,0,0,128,8,16,8,8,32,16,2,1048,N/A,N/A,DOWN,3
2,0,0,0,4,16,0,2,128,8,0,8,8,32,32,2,1080,N/A,N/A,RIGHT,3
0,0,0,2,2,4,16,2,0,0,128,16,0,8,64,2,1160,N/A,N/A,LEFT,3
2,0,0,0,2,4,16,2,128,16,0,2,8,64,2,0,1160,N/A,N/A,UP,3
4,4,16,4,128,16,2,0,8,64,0,0,0,0,2,0,1168,N/A,N/A,LEFT,3
8,16,4,0,128,16,2,0,8,64,0,0,2,0,0,2,1176,N/A,N/A,UP,3
8,32,4,2,128,64,2,0,8,0,0,0,2,2,0,0,1208,N/A,N/A,LEFT,3
8,32,4,2,128,64,2,0,8,0,0,0,4,0,0,2,1212,N/A,N/A,RIGHT,3
8,32,4,2,4,128,64,2,0,0,0,8,0,0,4,2,1212,N/A,N/A,DOWN,3
0,0,0,2,0,0,4,4,8,32,64,8,4,128,4,2,1216,N/A,N/A,UP,3
8,32,4,2,4,128,64,4,0,0,4,8,0,2,0,2,1216,N/A,N/A,RIGHT,3
8,32,4,2,4,128,64,4,0,0,4,8,0,2,0,4,1220,N/A,N/A,DOWN,3
4,0,0,2,0,32,4,4,8,128,64,8,4,2,4,4,1220,N/A,N/A,LEFT,3
4,2,0,0,32,8,0,0,8,128,64,8,4,2,8,2,1236,N/A,N/A,RIGHT,3
0,0,4,2,0,2,32,8,8,128,64,8,4,2,8,2,1236,N/A,N/A,UP,3
8,2,4,2,4,128,32,16,2,2,64,2,0,0,8,0,1252,N/A,N/A,RIGHT,3
8,2,4,2,4,128,32,16,0,4,64,2,0,0,2,8,1256,N/A,N/A,LEFT,3
8,2,4,2,4,128,32,16,4,64,2,0,2,8,2,0,1256,N/A,N/A,RIGHT,3
8,2,4,2,4,128,32,16,2,4,64,2,0,2,8,2,1256,N/A,N/A,DOWN,3
0,2,4,2,8,128,32,2,4,4,64,16,2,2,8,4,1260,N/A,N/A,RIGHT,3
0,2,4,2,8,128,32,2,2,8,64,16,0,4,8,4,1272,N/A,N/A,UP,3
8,2,4,4,2,128,32,16,2,8,64,4,0,4,8,0,1276,N/A,N/A,LEFT,3
8,2,8,2,2,128,32,16,2,8,64,4,4,8,0,0,1284,N/A,N/A,UP,3
8,2,8,2,8,128,32,16,2,16,64,4,0,0,0,0,1312,N/A,N/A,UP,3
16,2,8,2,2,128,32,16,0,16,64,4,2,0,0,0,1328,N/A,N/A,RIGHT,3
16,2,8,2,2,128,32,16,0,16,64,4,0,2,0,2,1328,N/A,N/A,DOWN,3
0,2,0,2,2,128,8,16,16,16,32,4,2,2,64,2,1328,N/A,N/A,UP,3
2,2,8,2,16,128,32,16,2,16,64,4,0,2,2,2,1328,N/A,N/A,LEFT,3
4,8,2,0,16,128,32,16,2,16,64,4,4,2,2,0,1336,N/A,N/A,RIGHT,3
0,4,8,2,16,128,32,16,2,16,64,4,0,0,4,8,1348,N/A,N/A,UP,3
16,4,8,2,2,128,32,16,2,16,64,4,0,0,4,8,1348,N/A,N/A,UP,3
16,4,8,2,4,128,32,16,2,16,64,4,0,0,4,8,1352,N/A,N/A,DOWN,3
0,4,8,2,16,4,32,16,4,128,64,4,2,16,4,8,1352,N/A,N/A,LEFT,3
4,8,2,2,16,4,32,16,4,128,64,4,2,16,4,8,1352,N/A,N/A,LEFT,3
0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,N/A,N/A,LEFT,4
2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,N/A,N/A,LEFT,4
4,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,4,N/A,N/A,LEFT,4
4,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,8,N/A,N/A,DOWN,4
0,0,0,0,0,0,0,2,0,0,0,0,8,0,2,0,16,N/A,N/A,UP,4
8,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,16,N/A,N/A,UP,4
8,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,16,N/A,N/A,DOWN,4
0,0,0,0,0,0,0,0,8,0,4,0,2,0,2,4,20,N/A,N/A,LEFT,4
0,0,0,0,0,0,0,4,8,4,0,0,8,0,0,0,32,N/A,N/A,UP,4
16,4,0,4,0,0,0,0,0,0,0,2,0,0,0,0,48,N/A,N/A,RIGHT,4
0,0,16,8,0,0,0,2,0,0,0,2,0,0,0,0,56,N/A,N/A,LEFT,4
16,8,0,0,2,0,0,0,2,0,0,0,0,2,0,0,56,N/A,N/A,RIGHT,4
0,0,16,8,0,0,0,2,2,0,0,2,0,0,0,2,56,N/A,N/A,RIGHT,4
0,2,16,8,0,0,0,2,0,0,0,4,0,0,0,2,60,N/A,N/A,LEFT,4
2,16,8,0,2,0,0,0,4,2,0,0,2,0,0,0,60,N/A,N/A,DOWN,4
2,0,0,0,4,0,0,0,4,16,0,0,2,2,8,0,64,N/A,N/A,UP,4
2,16,8,0,8,2,0,0,2,0,0,2,0,0,0,0,72,N/A,N/A,RIGHT,4
